id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
DB00590,0.18183276,0.012598218,0.3115747,0.25827515,0.03616073,0.35727894,0.0,0.28597003,0.05093454,0.0,0.1341913,0.08041049,0.030656787,0.11394633,0.19024234,0.025650464,0.0,0.07193983,0.21422414,0.139193,0.0021599196,0.6861786,0.12572098,0.66403633,0.4945168,0.8449208,0.20457798,0.0,0.5358921,0.08416221,0.07077628,0.13635637,0.0,0.16359632,0.023694197,0.013237279,0.0,0.0,0.21102293,0.10794184,0.049141876,0.14351843,0.3149309,0.24061686,0.019111654,0.07303792,0.6431778,0.31960648,0.07534437,0.063809924,0.060982157,0.027200388,0.39622137,0.5455604,0.0806736,0.0,0.49929225,0.106847845,0.43012717,0.16002885,0.0,0.43666595,0.0,0.3880846
DB00591,0.0,0.15192325,0.18351908,0.34524778,0.050409082,0.3081639,0.0,0.25943714,0.010875415,0.0,0.18637457,0.0,0.04090903,0.12690313,0.17352654,0.055051126,0.0,0.19910042,0.2144805,0.13692574,0.0,0.6675984,0.20509042,0.6369367,0.52042055,0.7340809,0.074786745,0.0,0.53626156,0.13616593,0.18403836,0.11783132,0.0,0.0,0.042360265,0.10522968,0.006945212,0.0,0.08437463,0.106619015,0.0647275,0.18861954,0.4239941,0.16580188,0.0,0.0934483,0.45761687,0.09396251,0.09193571,0.118980214,0.07458213,0.0,0.3024742,0.4862723,0.27627382,0.007836674,0.46687755,0.10078673,0.26564488,0.1371646,0.0,0.45645148,0.0,0.36704493
DB00593,0.08857597,0.1001175,0.27694815,0.19847523,0.0846777,0.32065222,0.0,0.20091252,0.05577528,0.02024748,0.15371038,0.06904287,0.015942737,0.20101765,0.28819317,0.04551372,0.0,0.10721542,0.13091257,0.0507568,0.0,0.51837915,0.1786919,0.5865993,0.5249979,0.67105985,0.11528391,0.008428885,0.37491456,0.11220018,0.07736434,0.10283239,0.0,0.08763408,0.026081841,0.011207736,0.0055063376,0.0,0.19378021,0.06754531,0.048058722,0.06950516,0.22273952,0.24178591,0.01729696,0.117175095,0.4620959,0.27263743,0.10334912,0.035390534,0.050425638,0.033329833,0.42928207,0.48156685,0.13642341,0.021299904,0.47651762,0.063448384,0.39515895,0.040154163,0.0,0.3920418,0.046729427,0.22701955
DB00594,0.19575697,0.09356763,0.2726458,0.27457455,0.14030476,0.39654493,0.0,0.19857542,0.1176143,0.0,0.22700788,0.09423347,0.019142713,0.07616602,0.19683942,0.06479652,0.0,0.06615996,0.094985634,0.06412325,0.1045926,0.5797542,0.12269195,0.6366279,0.5977482,0.75434357,0.12701121,0.0,0.4852371,0.079330996,0.06522741,0.16456555,0.018258505,0.19353302,0.021246534,0.032919753,0.06081021,0.08344574,0.26169077,0.101896554,0.08158766,0.16300912,0.20517732,0.24294232,0.0,0.109569155,0.57830447,0.41936576,0.07492701,0.06173841,0.15638551,0.074542455,0.41451356,0.52274734,0.23286784,0.047251575,0.44512028,0.081987396,0.45593926,0.08632961,0.005010683,0.46828303,0.10044437,0.31913564
DB00596,0.0006980154,0.14538819,0.1979139,0.3177257,0.0,0.27561852,0.0,0.21774012,0.05610555,0.0,0.17346801,0.0,0.0,0.14324982,0.21092057,0.017168103,0.0,0.15866423,0.24626768,0.06792201,0.0,0.60569674,0.16603571,0.6458984,0.5868909,0.6993956,0.09016518,0.0,0.4792513,0.051681995,0.16403861,0.053252008,0.0,0.0,0.026474014,0.02022992,0.0270224,0.0,0.12912136,0.09508848,0.10466141,0.18457606,0.32877868,0.2607671,0.0,0.12964968,0.4695231,0.15065409,0.04058577,0.0785577,0.0953439,0.0,0.32131436,0.55099946,0.25016826,0.04744574,0.42212597,0.06615552,0.34102336,0.10612224,0.0,0.42153415,0.0,0.4080287
DB00598,0.24088944,0.0717132,0.28786412,0.30529216,0.18202415,0.40667576,0.0,0.20553567,0.060019586,0.0,0.23241502,0.06966726,0.0,0.19399352,0.22598855,0.07563432,0.12764283,0.0,0.19177347,0.033875223,0.037791133,0.78086627,0.21689864,0.7176976,0.7725939,0.9481933,0.16226049,0.0,0.62923485,0.072155714,0.03412535,0.19172171,0.0009112147,0.2497207,0.0,0.0,0.0,0.0,0.2354375,0.08421064,0.013417613,0.16499443,0.2269319,0.3350325,0.0,0.050911583,0.6528204,0.5190896,0.0,0.06717088,0.13594578,0.0,0.5221711,0.6422051,0.07422976,0.02544361,0.6152205,0.10241464,0.5003569,0.051212303,0.0,0.59202325,0.111821,0.43322212
DB00603,0.13064255,0.13533516,0.1079426,0.30372643,0.0077916207,0.30666733,0.0,0.17111728,0.058200024,0.0088396445,0.15583664,0.0,0.04254154,0.13318619,0.2684495,0.04859156,0.0,0.1311059,0.23063195,0.072280504,0.0,0.58237237,0.1643509,0.61405814,0.52788967,0.6641129,0.10435346,0.0,0.4632618,0.0,0.11803833,0.030294338,0.08543002,0.010623842,0.052516665,0.08881681,0.0,0.0,0.16504474,0.047968756,0.017904865,0.14006533,0.21856692,0.20301615,0.059839383,0.027779331,0.52125883,0.14380112,0.08412383,0.08458431,0.022954455,0.06575217,0.33428967,0.55794674,0.15783139,0.0,0.4152329,0.07895851,0.4135256,0.11244816,0.0,0.48581243,0.0,0.3084525
DB00604,0.16779278,0.1160751,0.25028318,0.33101183,0.13651717,0.355593,0.0,0.31944057,0.050071076,0.0,0.18498877,0.0,0.0,0.06250557,0.21894468,0.05327635,0.0077196737,0.016054526,0.23097748,0.037207745,0.0,0.7535772,0.17286551,0.744429,0.65809315,0.8501252,0.13920732,0.0,0.5244753,0.0868846,0.08324017,0.019853847,0.056828033,0.04331044,0.016828848,0.0757981,0.0,0.06474551,0.18088853,0.09774317,0.023500854,0.25627998,0.27337983,0.22931334,0.0,0.0983237,0.54813296,0.35132003,0.0,0.1062916,0.058147583,0.070988484,0.46319407,0.5695196,0.23601219,0.009255372,0.48276925,0.015073118,0.43291,0.09231768,0.0,0.4937464,0.00898358,0.32521728
DB00605,0.14984661,0.116058074,0.2633512,0.2407821,0.17165351,0.42908248,0.06235823,0.22981623,0.04953585,0.03293683,0.24876526,0.110860996,0.027682137,0.19205977,0.23407094,0.07516759,0.07638481,0.031881224,0.22081788,0.0,0.020937331,0.7578371,0.15457262,0.68706894,0.6619012,0.8544528,0.0974733,0.0,0.5989304,0.044091597,0.17284304,0.06930094,0.016791824,0.12638041,0.064105414,0.0,0.0,0.0,0.19753367,0.011888411,0.0,0.11536516,0.3011327,0.2903846,0.0,0.009041288,0.5749712,0.3408661,0.16040958,0.11859216,0.124836676,0.0,0.49679357,0.57820743,0.22550997,0.0,0.5300452,0.01288679,0.40671095,0.09722006,0.0,0.52991486,0.07785819,0.32748908
DB00608,0.112093195,0.07280447,0.19832204,0.1642928,0.11820694,0.24438162,0.0,0.13759615,0.0749705,0.0,0.17365663,0.08676745,0.010982604,0.110915154,0.15722573,0.03693188,0.015199676,0.05988562,0.116152525,0.03517438,0.01194374,0.37053448,0.1245222,0.42368686,0.41716155,0.49773014,0.14575294,0.0,0.3302708,0.11894949,0.05214529,0.097856686,0.014932141,0.096257836,0.02789429,0.0,0.02919674,0.0,0.11706448,0.048385147,0.031222107,0.054303374,0.17994826,0.18130554,0.0,0.077332914,0.37566304,0.25213498,0.049455725,0.03522578,0.08639613,0.020634357,0.28071323,0.36665288,0.11065171,0.032189198,0.32782313,0.073136166,0.29438987,0.037074704,0.0,0.29307348,0.06714344,0.23124105
DB00611,0.13146742,0.059804972,0.20649345,0.2467553,0.11501217,0.2636338,0.0,0.23565708,0.062517956,0.021365881,0.16238327,0.06958518,0.010124426,0.20539284,0.20900716,0.10181119,0.0,0.117435545,0.2092948,0.010736084,0.012791402,0.5690991,0.19693235,0.6847937,0.62918305,0.78951997,0.16052748,0.0,0.50031096,0.14968282,0.13520896,0.10463994,0.0,0.09589612,0.0,0.0060771466,0.08818677,0.0,0.17526333,0.10096869,0.0,0.1316855,0.32919678,0.20009048,0.027969612,0.04629304,0.58520055,0.3394542,0.04699452,0.0,0.14783336,0.0,0.43409362,0.4739607,0.06678471,0.041279398,0.47130623,0.115150034,0.39608273,0.1245581,0.0,0.5373574,0.0,0.23478994
DB00612,0.15224813,0.11976568,0.2975563,0.3269455,0.18091422,0.37880686,0.012225836,0.2096772,0.074260004,0.008727033,0.20654154,0.0,0.0,0.19359031,0.23707253,0.07074892,0.04975628,0.022058498,0.19761069,0.0,0.049230453,0.68889445,0.21532565,0.630397,0.70298094,0.85305375,0.11259162,0.0,0.54050606,0.10603865,0.0,0.08378275,0.07439008,0.12972327,0.0,0.06514505,0.009119656,0.0,0.26968476,0.0,0.0,0.121126145,0.16054487,0.1940316,0.0,0.053021807,0.5919182,0.41507855,0.0,0.061985075,0.0,0.0,0.43267256,0.48296395,0.1094074,0.0011466809,0.54333395,0.103216164,0.47207206,0.05519593,0.0,0.47819838,0.10532352,0.25308168
DB00619,0.07789131,0.114923455,0.267659,0.23001827,0.12131941,0.39419624,0.0,0.22830757,0.025617477,0.0,0.14991453,0.114135884,0.028616684,0.20729119,0.27566367,0.063692056,0.0,0.10785079,0.18917829,0.0,0.031483643,0.7243776,0.17899586,0.70096606,0.57707655,0.9350569,0.12928244,0.0,0.61508405,0.06571704,0.0,0.10948366,0.026899528,0.08663803,0.052207477,0.06416418,0.0,0.0,0.25410712,0.08714386,0.0067620277,0.17216754,0.21593098,0.14046764,0.0,0.052997444,0.5932645,0.3366003,0.10956459,0.0,0.10290402,0.0,0.43942627,0.55601734,0.10595631,0.034269992,0.48387498,0.10410225,0.45305076,0.08321151,0.0,0.5337719,0.012103887,0.33964738
DB00620,0.036933586,0.17660518,0.1890388,0.26284266,0.0,0.30500293,0.0,0.3034057,0.07238831,0.0,0.17200334,0.0,0.0,0.12185579,0.1879856,0.08523394,0.0,0.19468914,0.28394485,0.033508487,0.0,0.65800375,0.15710512,0.6259883,0.58224845,0.7229451,0.1217506,0.0,0.48850274,0.0065957364,0.21584368,0.086286366,0.05278459,0.023849184,0.038513597,0.0011359205,0.0,0.0011472305,0.1308933,0.11463111,0.083151385,0.22493376,0.3757309,0.2508094,0.0,0.09544031,0.49091053,0.114195585,0.055609446,0.040990263,0.083519846,0.0,0.22943379,0.53031224,0.19716956,0.0,0.5573316,0.09368682,0.31615436,0.13268965,0.0,0.4345933,0.0,0.3763743
DB00622,0.112093195,0.07280447,0.19832204,0.1642928,0.11820694,0.24438162,0.0,0.13759615,0.0749705,0.0,0.17365663,0.08676745,0.010982604,0.110915154,0.15722573,0.03693188,0.015199676,0.05988562,0.116152525,0.03517438,0.01194374,0.37053448,0.1245222,0.42368686,0.41716155,0.49773014,0.14575294,0.0,0.3302708,0.11894949,0.05214529,0.097856686,0.014932141,0.096257836,0.02789429,0.0,0.02919674,0.0,0.11706448,0.048385147,0.031222107,0.054303374,0.17994826,0.18130554,0.0,0.077332914,0.37566304,0.25213498,0.049455725,0.03522578,0.08639613,0.020634357,0.28071323,0.36665288,0.11065171,0.032189198,0.32782313,0.073136166,0.29438987,0.037074704,0.0,0.29307348,0.06714344,0.23124105
DB00623,0.19387802,0.15980008,0.22404319,0.15889508,0.15708424,0.42411217,0.0,0.26764816,0.0,0.0,0.18194646,0.088488325,0.0,0.15928896,0.25240695,0.033403173,0.027623834,0.17525853,0.24233273,0.0,0.0,0.68659675,0.17450142,0.67669284,0.62116945,0.73629004,0.20801486,0.0,0.466211,0.1280809,0.054932095,0.1173417,0.0,0.1445878,0.0,0.0,0.0,0.0,0.16453274,0.08065569,0.0026050184,0.21077901,0.27620757,0.27131987,0.0,0.0,0.6014335,0.35950705,0.020679474,0.09316692,0.09586413,0.0,0.43646863,0.5864264,0.05935938,0.0,0.58623177,0.0,0.34313312,0.1055125,0.0,0.41058046,0.03559624,0.20714976
DB00624,0.12078614,0.14238389,0.20587938,0.2626731,0.06546226,0.29192397,0.0,0.22987306,0.051119924,0.0,0.18241787,0.03013373,0.022524152,0.10345886,0.29757947,0.054629367,0.0,0.23464513,0.20908195,0.082154006,0.0,0.6293535,0.14364488,0.62481064,0.5656543,0.73826283,0.13261439,0.0573695,0.47763148,0.067144364,0.14375646,0.1264384,0.0,0.058996484,0.0,3.2676115e-05,0.0,0.0,0.14255619,0.06712441,0.078869835,0.0745199,0.25912818,0.25638595,0.0,0.06445019,0.55786556,0.16682582,0.014465152,0.0,0.09520148,0.015190099,0.27663442,0.54322445,0.17594476,0.006553285,0.51185894,0.04411961,0.4196746,0.104130924,0.0,0.48386997,0.028407695,0.40269122
DB00627,0.16404179,0.045992535,0.23648675,0.2174571,0.21064459,0.36771452,0.0,0.2529552,0.092512794,0.0,0.17873567,0.15842265,0.023008833,0.17408922,0.23732086,0.0,0.0,0.036581025,0.14815089,0.009459255,0.0,0.6513532,0.19519773,0.6729162,0.5965721,0.78075016,0.14907253,0.0,0.5759438,0.0957376,0.08158068,0.15695377,0.0,0.17813142,0.019704781,0.0,0.004392767,0.014044057,0.18379454,0.069975376,0.085039794,0.09541474,0.2807827,0.27753717,0.0,0.076865844,0.57929397,0.34623304,0.03129085,0.011998014,0.10783884,0.037775848,0.44447726,0.57891273,0.09638105,0.014037612,0.47622964,0.047287222,0.38945675,0.08525611,0.0,0.44252843,0.12217476,0.2918047
DB00630,0.13415425,0.12435351,0.28707457,0.19998136,0.120187744,0.35401523,0.028503884,0.25528336,0.07614604,0.0,0.18334724,0.06474163,0.0,0.110331595,0.23075044,0.008837956,0.009751597,0.023161352,0.121888354,0.020848127,0.07400161,0.5857825,0.17082652,0.60153824,0.5925349,0.7197121,0.17837909,0.0,0.5571434,0.1728639,0.09072544,0.15437245,0.0,0.13190472,0.054855462,0.014213669,0.0,0.0,0.16122034,0.046792287,0.032671247,0.11669846,0.23226082,0.23060963,0.0,0.09033442,0.56014025,0.32606122,0.044905376,0.05889947,0.10967288,0.0002023049,0.3690418,0.4796022,0.15500437,0.048106987,0.44660702,0.11024961,0.40645838,0.018013012,0.0,0.3934779,0.078195624,0.32432616
DB00631,0.15461113,0.11081295,0.26945034,0.3778829,0.12397826,0.399323,0.011322746,0.34604785,0.06772429,0.0,0.23192878,0.04148322,0.0,0.11026341,0.2809389,0.0,0.0,0.026354622,0.16077481,0.043027297,0.0,0.6157591,0.12905751,0.67912364,0.5594061,0.8322712,0.06883026,0.0,0.53362536,0.050559074,0.042876,0.18061118,0.035394687,0.023707377,0.019713663,0.044316202,0.08366565,0.0,0.23364884,0.09300504,0.021119423,0.18701096,0.19450553,0.19133857,0.0,0.11763841,0.5205121,0.3171805,0.055597667,0.073090024,0.027131854,0.045532443,0.4084669,0.5550443,0.18272024,0.038803518,0.51067245,0.12657931,0.53146935,0.10606188,0.0,0.53005856,0.042552173,0.3226891
DB00635,0.115359455,0.070829056,0.155291,0.26064134,0.06729346,0.29771766,0.0,0.2740938,0.01213727,0.0,0.11268865,0.0,0.048869573,0.14287545,0.25736648,0.079615876,0.0,0.13042042,0.23198739,0.057783514,0.0,0.6988441,0.17585084,0.66464984,0.6354875,0.707353,0.12617113,0.0,0.49105775,0.09388301,0.18317853,0.15652665,0.0,0.015718337,0.050881326,0.035709374,0.0,0.0,0.11899297,0.075562194,0.049064636,0.20478797,0.31280223,0.22988234,0.0,0.1395777,0.5578423,0.15062837,0.1250113,0.0348998,0.08413886,0.028300863,0.26852676,0.5350153,0.20813648,0.051382095,0.55402875,0.1347137,0.38459963,0.050504982,0.0,0.47955206,0.0,0.4039521
DB00636,0.112093195,0.07280447,0.19832204,0.1642928,0.11820694,0.24438162,0.0,0.13759615,0.0749705,0.0,0.17365663,0.08676745,0.010982604,0.110915154,0.15722573,0.03693188,0.015199676,0.05988562,0.116152525,0.03517438,0.01194374,0.37053448,0.1245222,0.42368686,0.41716155,0.49773014,0.14575294,0.0,0.3302708,0.11894949,0.05214529,0.097856686,0.014932141,0.096257836,0.02789429,0.0,0.02919674,0.0,0.11706448,0.048385147,0.031222107,0.054303374,0.17994826,0.18130554,0.0,0.077332914,0.37566304,0.25213498,0.049455725,0.03522578,0.08639613,0.020634357,0.28071323,0.36665288,0.11065171,0.032189198,0.32782313,0.073136166,0.29438987,0.037074704,0.0,0.29307348,0.06714344,0.23124105
DB00637,0.112093195,0.07280447,0.19832204,0.1642928,0.11820694,0.24438162,0.0,0.13759615,0.0749705,0.0,0.17365663,0.08676745,0.010982604,0.110915154,0.15722573,0.03693188,0.015199676,0.05988562,0.116152525,0.03517438,0.01194374,0.37053448,0.1245222,0.42368686,0.41716155,0.49773014,0.14575294,0.0,0.3302708,0.11894949,0.05214529,0.097856686,0.014932141,0.096257836,0.02789429,0.0,0.02919674,0.0,0.11706448,0.048385147,0.031222107,0.054303374,0.17994826,0.18130554,0.0,0.077332914,0.37566304,0.25213498,0.049455725,0.03522578,0.08639613,0.020634357,0.28071323,0.36665288,0.11065171,0.032189198,0.32782313,0.073136166,0.29438987,0.037074704,0.0,0.29307348,0.06714344,0.23124105
DB00640,0.16010982,0.0044384375,0.28539106,0.35370275,0.10396947,0.4034463,0.0,0.2920718,0.0806276,0.0,0.18956399,0.08959497,0.0,0.058389254,0.28811285,0.04321216,0.0,0.09311296,0.23582305,0.04544991,0.0,0.58049184,0.16019519,0.6965401,0.55215675,0.79116213,0.13478765,0.021158235,0.57812184,0.08929441,0.0041050655,0.17554277,0.0,0.057754822,0.013173984,0.04975815,0.096341684,0.0,0.2487592,0.076433256,0.03178604,0.19101131,0.21871786,0.20943822,0.0,0.10207612,0.49760872,0.30114135,0.03603922,0.0817525,0.03199751,0.07565361,0.38246217,0.5607928,0.16427061,0.022224428,0.4725705,0.10959441,0.47846448,0.06620946,0.0,0.5233176,0.078451894,0.27091476
DB00641,0.1589658,0.0,0.23259729,0.21398504,0.0,0.3864462,0.0,0.20875762,0.14044511,0.0046105897,0.17905232,0.0,0.0,0.082474366,0.20877472,0.03901685,0.0,0.090743735,0.0917323,0.0,0.0,0.6363737,0.10130623,0.5864273,0.49175993,0.6740846,0.0,0.0,0.44878972,0.014152721,0.048749506,0.0,0.0041927877,0.013130535,0.05943672,0.027586652,0.0,0.01812126,0.2773294,0.061894085,0.076383345,0.16525465,0.2916228,0.23031904,0.0,0.12087004,0.47655982,0.17532898,0.0995247,0.022958703,0.018640343,0.008840953,0.28653795,0.47636113,0.14413345,0.048786066,0.38660625,0.077841945,0.31691116,0.0,0.0,0.2822929,0.074505,0.2598723
DB00642,0.20269394,0.10788225,0.1924394,0.23629615,0.20581168,0.41244608,0.0,0.21076185,0.022445679,0.0,0.14368321,0.14032581,0.0516284,0.13022254,0.27997383,0.057977993,0.0,0.048653077,0.13913389,0.0,0.005236376,0.6742697,0.22452128,0.69422346,0.62808853,0.9106726,0.19437735,0.0,0.55383456,0.04622211,0.025990415,0.099294744,0.0,0.12148442,0.11923119,0.0027469585,0.04139978,0.0,0.22490092,0.116913594,0.15536584,0.14639749,0.26762643,0.34067452,0.0,0.15575582,0.62513083,0.37903985,0.0,0.045835488,0.15352292,0.060472164,0.41151723,0.5461447,0.20259102,0.056275968,0.5651227,0.029154679,0.44432983,0.101038784,0.0,0.4911336,0.09348094,0.3226009
DB00644,0.00808117,0.0049067074,0.048787758,0.15499267,0.03985941,0.3259359,0.0,0.21205255,0.0,0.0,0.045845814,0.056824453,0.0,0.26017594,0.08577801,0.04153834,0.0,0.0062426263,0.10101988,0.0,0.0,0.69617635,0.2340258,0.53286684,0.5397962,0.70776856,0.108619,0.0,0.42856827,0.0,0.0,0.0,0.0,0.12624915,0.05429985,0.102947675,0.022358177,0.0,0.0762464,0.07153551,0.0,0.28274557,0.32152086,0.22341187,0.0,0.03222551,0.48516595,0.18537155,0.0,0.12991522,0.08838491,0.0,0.31526056,0.33842853,0.0,0.0,0.49211496,0.051696736,0.3090482,0.13923933,0.0,0.45623934,0.08844385,0.13393722
DB00647,0.112093195,0.07280447,0.19832204,0.1642928,0.11820694,0.24438162,0.0,0.13759615,0.0749705,0.0,0.17365663,0.08676745,0.010982604,0.110915154,0.15722573,0.03693188,0.015199676,0.05988562,0.116152525,0.03517438,0.01194374,0.37053448,0.1245222,0.42368686,0.41716155,0.49773014,0.14575294,0.0,0.3302708,0.11894949,0.05214529,0.097856686,0.014932141,0.096257836,0.02789429,0.0,0.02919674,0.0,0.11706448,0.048385147,0.031222107,0.054303374,0.17994826,0.18130554,0.0,0.077332914,0.37566304,0.25213498,0.049455725,0.03522578,0.08639613,0.020634357,0.28071323,0.36665288,0.11065171,0.032189198,0.32782313,0.073136166,0.29438987,0.037074704,0.0,0.29307348,0.06714344,0.23124105
DB00650,0.14074372,0.08723719,0.17723191,0.2809135,0.03815632,0.39105186,0.0,0.24839914,0.0,0.0,0.21169935,0.051535994,0.032520805,0.17433767,0.31312332,0.06715202,0.0,0.09261065,0.18954062,0.07531896,0.0,0.684593,0.20996733,0.7118293,0.68049306,0.83678997,0.1271173,0.0,0.5826511,0.061178926,0.0,0.18023743,0.0,0.14788692,0.13121739,0.04621708,0.0,0.0,0.28665787,0.17940335,0.12906832,0.1849914,0.20939025,0.27042943,0.0,0.12024555,0.62458974,0.3075723,0.004265768,0.033982847,0.09694,0.10785355,0.4045514,0.50911534,0.19073874,0.013442292,0.52410364,0.0045554265,0.43035656,0.085338674,0.0,0.4805493,0.0,0.41142723
DB00651,0.11450471,0.15076795,0.23798627,0.23974556,0.12839524,0.3766116,0.0,0.21254824,0.05965906,0.00014492963,0.2275547,0.121291004,0.0,0.17715046,0.2802336,0.14802909,0.0,0.07173453,0.17506728,0.036817823,0.0,0.69049186,0.18285123,0.724547,0.6610131,0.809567,0.19143297,0.0,0.54768604,0.05842955,0.004176439,0.17144032,0.04873349,0.14819732,0.0,0.0,0.038398586,0.0,0.22949181,0.09409514,0.0,0.15198597,0.30749375,0.19645631,0.0,0.048943676,0.6073234,0.33193827,0.065438434,0.12733373,0.029781451,0.0,0.44024065,0.49300057,0.13753745,0.016289037,0.56704783,0.10673515,0.50056565,0.07246324,0.0,0.4337228,0.10530448,0.32249662
DB00652,0.0863287,0.14633752,0.30540967,0.28468126,0.12600228,0.2858896,0.0,0.30303574,0.100846566,0.0,0.1987752,0.058265105,0.0,0.18583597,0.19006096,0.07944485,0.0008459632,0.16004036,0.24584794,0.020069333,0.0,0.68286747,0.17771421,0.70151967,0.5913165,0.8155833,0.1124991,0.0,0.5587128,0.095671855,0.07503325,0.10643386,0.031705722,0.11959857,0.0,0.018314203,0.0,0.0,0.22872739,0.10981281,0.0,0.14799951,0.29661497,0.16740337,0.0,0.045327082,0.5411305,0.2841396,0.0,0.03793529,0.110050835,0.02636744,0.4695288,0.5383485,0.08419627,0.0,0.5156878,0.12581354,0.41383463,0.07608674,0.0,0.43709087,0.0,0.17832685
DB00653,0.112093195,0.07280447,0.19832204,0.1642928,0.11820694,0.24438162,0.0,0.13759615,0.0749705,0.0,0.17365663,0.08676745,0.010982604,0.110915154,0.15722573,0.03693188,0.015199676,0.05988562,0.116152525,0.03517438,0.01194374,0.37053448,0.1245222,0.42368686,0.41716155,0.49773014,0.14575294,0.0,0.3302708,0.11894949,0.05214529,0.097856686,0.014932141,0.096257836,0.02789429,0.0,0.02919674,0.0,0.11706448,0.048385147,0.031222107,0.054303374,0.17994826,0.18130554,0.0,0.077332914,0.37566304,0.25213498,0.049455725,0.03522578,0.08639613,0.020634357,0.28071323,0.36665288,0.11065171,0.032189198,0.32782313,0.073136166,0.29438987,0.037074704,0.0,0.29307348,0.06714344,0.23124105
DB00654,0.14228311,0.0973764,0.2767342,0.17592832,0.051905084,0.31497583,0.0,0.19122954,0.11518573,0.0,0.15777573,0.048882104,0.015648656,0.17509092,0.34834448,0.07282164,0.0,0.15897721,0.22181036,0.0506516,0.034011256,0.67884696,0.21397632,0.63159895,0.5373295,0.78414947,0.1760548,0.024090521,0.5090935,0.041355524,0.113499105,0.07424642,0.006070291,0.19701776,0.085575946,0.049139086,0.0,0.0,0.26271936,0.05143699,0.011600892,0.17715652,0.267597,0.28010485,0.0,0.109704815,0.5473554,0.37369704,0.101213716,0.027298298,0.0,0.0,0.34860605,0.45769194,0.15760313,0.0,0.47331148,0.0,0.34063238,0.008489077,0.0,0.42283657,0.013782501,0.37266183
DB00655,0.18751584,0.19091572,0.3110648,0.28138074,0.113518134,0.3731478,0.0,0.29359204,0.06546185,0.0,0.20915896,0.037157215,0.0,0.19496387,0.27504557,0.067432806,0.0,0.16467014,0.28709474,0.082053505,0.0,0.6945558,0.16913871,0.7005601,0.7229365,0.8313668,0.10594589,0.0,0.54406005,0.025917163,0.09187366,0.10672408,0.0,0.06231636,0.0145466775,0.026315037,0.023680642,0.0,0.119644135,0.05722152,0.044626914,0.058718372,0.21243869,0.25511047,0.0,0.094769664,0.57917917,0.26522142,0.09832365,0.05557584,0.07749952,0.04288774,0.42550263,0.6022169,0.06987611,0.0,0.5395671,0.077090755,0.41573164,0.14620064,0.005841869,0.54858726,0.0,0.27634454
DB00657,0.112093195,0.07280447,0.19832204,0.1642928,0.11820694,0.24438162,0.0,0.13759615,0.0749705,0.0,0.17365663,0.08676745,0.010982604,0.110915154,0.15722573,0.03693188,0.015199676,0.05988562,0.116152525,0.03517438,0.01194374,0.37053448,0.1245222,0.42368686,0.41716155,0.49773014,0.14575294,0.0,0.3302708,0.11894949,0.05214529,0.097856686,0.014932141,0.096257836,0.02789429,0.0,0.02919674,0.0,0.11706448,0.048385147,0.031222107,0.054303374,0.17994826,0.18130554,0.0,0.077332914,0.37566304,0.25213498,0.049455725,0.03522578,0.08639613,0.020634357,0.28071323,0.36665288,0.11065171,0.032189198,0.32782313,0.073136166,0.29438987,0.037074704,0.0,0.29307348,0.06714344,0.23124105
DB00659,0.16735923,0.0986742,0.25182694,0.17940967,0.058065105,0.32941347,0.0,0.20091137,0.120537095,0.0,0.12916309,0.087156676,0.06452437,0.15543744,0.20509033,0.10548764,0.0,0.008921477,0.08639429,0.03811962,0.014697716,0.5097789,0.15363663,0.5803209,0.5434942,0.6844538,0.17170732,0.0,0.4774741,0.122653395,0.01331827,0.107694544,0.03992894,0.14098309,0.04894869,0.00044951876,0.0,0.0,0.19698128,0.020195156,0.018669337,0.13418369,0.19070317,0.20701088,0.0,0.05256715,0.511852,0.30199602,0.027571544,0.09926577,0.07538187,0.0,0.37047455,0.49532628,0.16557874,0.0,0.39746606,0.06098587,0.3548042,0.0,0.0,0.3657098,0.037012026,0.31123367
DB00661,0.112093195,0.07280447,0.19832204,0.1642928,0.11820694,0.24438162,0.0,0.13759615,0.0749705,0.0,0.17365663,0.08676745,0.010982604,0.110915154,0.15722573,0.03693188,0.015199676,0.05988562,0.116152525,0.03517438,0.01194374,0.37053448,0.1245222,0.42368686,0.41716155,0.49773014,0.14575294,0.0,0.3302708,0.11894949,0.05214529,0.097856686,0.014932141,0.096257836,0.02789429,0.0,0.02919674,0.0,0.11706448,0.048385147,0.031222107,0.054303374,0.17994826,0.18130554,0.0,0.077332914,0.37566304,0.25213498,0.049455725,0.03522578,0.08639613,0.020634357,0.28071323,0.36665288,0.11065171,0.032189198,0.32782313,0.073136166,0.29438987,0.037074704,0.0,0.29307348,0.06714344,0.23124105
